Title,CreateDate,CreateUser
Part usage,2022/08/01 08:22:36,karim
FromDate,ToDate,LineName,MachineName,Option,ReportType
2022/07/25 06:00:00,2022/08/01 06:00:00,,,0,Type-A
MachineName,RecipeName,RecipeStartTime,RecipeEndTime,PartNumber,Stage,GroupKey,Pos,SubPos,Class,PickupCount,TotalPartsUsed,RejectParts,PickupMiss,ErrorParts,DislodgedParts,DislodgedRate,RescanCount,LCRCheckUsed,PickupRate,RejectRate,ErrorRate,SuccessRate,UnitName,FIDL
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSRC10262,1,0,31,0,Feeder,7171,7171,0,0,1,6,0.084,0,0,99.916,0.000,0.014,99.902,DP,KT8FL 292724
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSCA07620,1,0,30,0,Feeder,4776,4776,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 052341
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSRC10444,1,0,24,0,Feeder,10000,10000,0,0,5,4,0.040,0,0,99.960,0.000,0.050,99.910,DP,KT8FL 292732
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSRC19930,1,0,29,0,Feeder,4776,4776,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13097
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSRC10663,1,0,28,0,Feeder,6315,6315,0,0,0,13,0.206,0,0,99.794,0.000,0.000,99.794,DP,KT8FL D06527
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSRC19940,1,0,27,0,Feeder,2388,2388,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 988363
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSCA02993,1,0,26,0,Feeder,2390,2390,0,0,0,2,0.084,0,0,99.916,0.000,0.000,99.916,DP,KT8FL 277176
NXT2,ITRA5007129AB00S_T_A___,2022/07/27 20:07:13,2022/07/28 01:14:41,ATSCA07600,1,0,25,0,Feeder,4776,4776,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132341
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBICSM185,6,0,44,0,Feeder,190,190,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12L 111646
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBICSM179,5,0,21,0,Feeder,190,190,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 040529
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBRSM173,4,0,23,0,Feeder,190,190,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132254
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBICSM186,3,0,24,0,Feeder,380,380,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 168997
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBRSM190,2,0,24,0,Feeder,190,190,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 273969
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBCAPSM106,2,0,23,0,Feeder,761,761,0,0,0,1,0.131,0,0,99.869,0.000,0.000,99.869,DP,KT8BL 542733
NXT2,ABB5S9NT100P1S_T_A__,2022/07/27 19:13:31,2022/07/27 20:07:13,ABBRNSM12,1,0,23,0,Feeder,1140,1140,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277167
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB610036A,4,0,25,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB000021884A,3,0,21,0,Feeder,25,25,0,0,0,5,20.000,0,0,80.000,0.000,0.000,80.000,DP,KT12F 168980
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB452795A,2,0,9,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 542546
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB000026266A,2,0,11,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BC 837294
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB000027859B,2,0,10,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 052341
NXT2,VALE751130P1S_B_A__,2022/07/27 18:41:31,2022/07/27 19:13:31,VALB000026978B,1,0,43,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292780
NXT2,VALE751130P1S_B__A__,2022/07/27 18:41:31,2022/07/27 18:41:31,,0,0,0,0,,0,0,0,0,0,0,0.000,0,0,0.000,0.000,0.000,0.000,0,
NXT2,VALE751130P1S_B_A__,2022/07/27 18:35:43,2022/07/27 18:41:31,,0,0,0,0,,0,0,0,0,0,0,0.000,0,0,0.000,0.000,0.000,0.000,0,
NXT2,VALE751130P1S_B__A__,2022/07/27 18:35:43,2022/07/27 18:35:43,,0,0,0,0,,0,0,0,0,0,0,0.000,0,0,0.000,0.000,0.000,0.000,0,
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB610036A,3,0,24,0,Feeder,12,12,0,0,0,11,91.667,0,0,8.333,0.000,0.000,8.333,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB610036A,3,0,23,0,Feeder,8,8,0,0,0,8,100.000,0,0,0.000,0.000,0.000,0.000,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB610036A,3,0,26,0,Feeder,4,4,0,0,0,4,100.000,0,0,0.000,0.000,0.000,0.000,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB610036A,3,0,9,0,Feeder,4,4,0,0,0,4,100.000,0,0,0.000,0.000,0.000,0.000,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB610036A,3,0,8,0,Feeder,4,4,0,0,0,4,100.000,0,0,0.000,0.000,0.000,0.000,DP,KT16F 034928
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB452795A,2,0,9,0,Feeder,42,42,0,0,0,2,4.762,0,0,95.238,0.000,0.000,95.238,DP,KT8BL 542546
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB000026266A,2,0,11,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BC 837294
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB000027859B,2,0,10,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 052341
NXT2,VALE751130P1S_B_A__,2022/07/27 17:54:09,2022/07/27 18:35:43,VALB000026978B,1,0,43,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292780
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB113367A,6,0,B3,1,Tray,21,21,0,0,1,0,0.000,0,0,100.000,0.000,4.762,95.238,TULT(B),
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000076126A,5,0,8,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037909
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000020913A,5,0,9,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 542548
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000041263B,5,0,10,0,Feeder,22,22,0,0,0,2,9.091,0,0,90.909,0.000,0.000,90.909,DP,KT08B 326394
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000028717A,4,0,6,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 542549
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000044840A,4,0,5,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 019285
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB728996A,4,0,8,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT24L 072818
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000051715A,3,0,4,0,Feeder,100,100,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277176
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000055639A,3,0,5,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292614
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB103625A,3,0,6,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326523
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000026179A,2,0,13,0,Feeder,52,52,0,0,0,5,9.615,0,0,90.385,0.000,0.000,90.385,DP,KT8FL 277100
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000051800A,2,0,6,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 017293
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000044305A,2,0,4,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292640
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000039882A,2,0,5,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 019012
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000028336A,2,0,8,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292769
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000026179A,2,0,15,0,Feeder,24,24,0,0,0,11,45.833,0,0,54.167,0.000,0.000,54.167,DP,KT8FL 277100
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000028335A,1,0,44,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL D06532
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000058931A,1,0,42,0,Feeder,24,24,0,0,1,3,12.500,0,0,87.500,0.000,4.167,83.333,DP,KT8FL 292724
NXT2,VALE751130P1S_T_A__,2022/07/27 17:33:58,2022/07/27 17:54:09,VALB000026978B,1,0,43,0,Feeder,220,220,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292780
NXT2,ITR146200(000)00S_T_A,2022/07/27 17:33:58,2022/07/27 17:33:58,,0,0,0,0,,0,0,0,0,0,0,0.000,0,0,0.000,0.000,0.000,0.000,0,
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB113367A,6,0,B3,1,Tray,24,24,0,0,0,4,16.667,0,0,83.333,0.000,0.000,83.333,TULT(B),
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000076126A,5,0,8,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037909
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000020913A,5,0,9,0,Feeder,21,21,0,0,0,1,4.762,0,0,95.238,0.000,0.000,95.238,DP,KT8BL 542548
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000041263B,5,0,10,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326394
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000028717A,4,0,6,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 542549
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000044840A,4,0,5,0,Feeder,21,21,0,0,0,1,4.762,0,0,95.238,0.000,0.000,95.238,DP,KT8BE 019285
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB728996A,4,0,8,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT24L 072818
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000051715A,3,0,4,0,Feeder,100,100,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277176
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000055639A,3,0,5,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292614
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB103625A,3,0,6,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326523
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000026179A,2,0,15,0,Feeder,6,6,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277100
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000051800A,2,0,6,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 017293
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000044305A,2,0,4,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292640
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000039882A,2,0,5,0,Feeder,20,20,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 019012
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000028336A,2,0,8,0,Feeder,60,60,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292769
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000026179A,2,0,7,0,Feeder,64,64,0,0,0,10,15.625,0,0,84.375,0.000,0.000,84.375,DP,KT8FL 277100
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000028335A,1,0,44,0,Feeder,21,21,0,0,0,1,4.762,0,0,95.238,0.000,0.000,95.238,DP,KT8FL D06532
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000058931A,1,0,42,0,Feeder,21,21,0,0,0,1,4.762,0,0,95.238,0.000,0.000,95.238,DP,KT8FL 292724
NXT2,VALE751130P1S_T_A__,2022/07/27 17:17:31,2022/07/27 17:33:58,VALB000026978B,1,0,43,0,Feeder,220,220,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292780
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000005053,1,0,34,0,Feeder,40,40,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277187
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004151,6,0,40,0,Feeder,208,208,0,0,0,4,1.923,0,0,98.077,0.000,0.000,98.077,DP,KT24A 015811
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004158,6,0,43,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 020840
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004108,6,0,45,0,Feeder,612,612,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292739
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004128,5,0,20,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132257
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004157,5,0,18,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT16F 089992
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004155,5,0,25,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292637
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004150,5,0,21,0,Feeder,423,423,0,0,1,14,3.310,0,0,96.690,0.000,0.236,96.454,DP,KT08B 326392
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000005058,5,0,23,0,Feeder,207,207,0,0,3,0,0.000,0,0,100.000,0.000,1.449,98.551,DP,KT16F 034930
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004106,5,0,26,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292659
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004154,5,0,28,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 020525
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004121,4,0,22,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT32A 008919
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004114,4,0,27,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326591
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004109,4,0,26,0,Feeder,408,408,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BC 837266
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004159,4,0,17,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 040168
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000005050,4,0,19,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 988363
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004152,4,0,25,0,Feeder,413,413,0,0,1,4,0.969,0,0,99.031,0.000,0.242,98.789,DP,KT8BE 054453
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004149,4,0,28,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132341
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004147,3,0,20,0,Feeder,408,408,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13115
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004135,3,0,19,0,Feeder,1224,1224,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL D01693
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004138,3,0,22,0,Feeder,411,411,0,0,1,2,0.487,0,0,99.513,0.000,0.243,99.270,DP,KT8FL 988365
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004117,3,0,21,0,Feeder,612,612,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 049051
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004145,3,0,23,0,Feeder,412,412,0,0,4,0,0.000,0,0,100.000,0.000,0.971,99.029,DP,KT8BL 542554
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004133,3,0,25,0,Feeder,409,409,0,0,0,1,0.244,0,0,99.756,0.000,0.000,99.756,DP,KT8FL 292790
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004598,3,0,24,0,Feeder,409,409,0,0,0,1,0.244,0,0,99.756,0.000,0.000,99.756,DP,KT8FL 988250
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004134,3,0,28,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292760
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004139,3,0,27,0,Feeder,414,414,0,0,0,6,1.449,0,0,98.551,0.000,0.000,98.551,DP,KT8FL G13104
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004110,3,0,26,0,Feeder,818,818,0,0,1,1,0.122,0,0,99.878,0.000,0.122,99.756,DP,KT8FL 292663
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004142,3,0,29,0,Feeder,206,206,0,0,0,2,0.971,0,0,99.029,0.000,0.000,99.029,DP,KT8FL B15008
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004123,3,0,30,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292667
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004126,3,0,31,0,Feeder,205,205,0,0,0,1,0.488,0,0,99.512,0.000,0.000,99.512,DP,KT8BB 037852
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004120,2,0,28,0,Feeder,205,205,0,0,0,1,0.488,0,0,99.512,0.000,0.000,99.512,DP,KT8BL 546250
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000005057,2,0,26,0,Feeder,205,205,0,0,0,1,0.488,0,0,99.512,0.000,0.000,99.512,DP,KT8BE 054456
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004146,2,0,24,0,Feeder,1225,1225,0,0,1,0,0.000,0,0,100.000,0.000,0.082,99.918,DP,KT8BL 718348
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004112,2,0,20,0,Feeder,205,205,0,0,0,1,0.488,0,0,99.512,0.000,0.000,99.512,DP,KT8BL 718343
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004130,2,0,25,0,Feeder,409,409,0,0,0,1,0.244,0,0,99.756,0.000,0.000,99.756,DP,KT8BE 132332
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004136,2,0,21,0,Feeder,613,613,0,0,1,0,0.000,0,0,100.000,0.000,0.163,99.837,DP,KT8BE 049054
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004161,2,0,19,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL D01871
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004105,2,0,23,0,Feeder,3061,3061,0,0,0,1,0.033,0,0,99.967,0.000,0.000,99.967,DP,KT8FL G13034
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004103,2,0,22,0,Feeder,1224,1224,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037855
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004160,2,0,18,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132447
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000005055,1,0,33,0,Feeder,408,408,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 560424
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004125,1,0,32,0,Feeder,204,204,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 049799
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004118,1,0,31,0,Feeder,205,205,0,0,0,1,0.488,0,0,99.512,0.000,0.000,99.512,DP,KT8BL 718346
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004143,1,0,13,0,Feeder,206,206,0,0,0,2,0.971,0,0,99.029,0.000,0.000,99.029,DP,KT8FL 292675
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004144,1,0,14,0,Feeder,207,207,0,0,2,1,0.483,0,0,99.517,0.000,0.966,98.551,DP,KT8FL G13011
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004127,1,0,19,0,Feeder,205,205,0,0,1,0,0.000,0,0,100.000,0.000,0.488,99.512,DP,KT8BE 059658
NXT2,ITR146200(000)00S_T_A,2022/07/27 13:07:02,2022/07/27 17:17:31,ITR0000004141,1,0,30,0,Feeder,210,210,0,0,2,4,1.905,0,0,98.095,0.000,0.952,97.143,DP,KT8FL D01872
